id,tra,sim
245905,"蕡","蕡"
245907,"蕙","蕙"
246191,"蕑","蕑"
246193,"蔬","蔬"
246204,"蕠","蕠"
246205,"蕝","蕝"
246206,"蕬","蕬"
246208,"蕻","蕻"
246209,"蕼","蕼"
246210,"薳","薳"
246211,"薔","蔷"
246215,"薑","姜"
246217,"薤","薤"
246221,"蕾","蕾"
246222,"蕶","蕶"
246224,"薉","薉"
246227,"蕗","蕗"
246228,"薯","薯"
246233,"薨","薨"
246246,"薎","薎"
246248,"薙","薙"
246254,"薐","薐"
246255,"藇","藇"
246256,"薂","薂"
246257,"薛","薛"
246265,"薇","薇"
246272,"薟","莶"
246273,"薈","荟"
246279,"薆","薆"
246284,"薍","薍"
246286,"薝","薝"
246289,"薊","蓟"
246293,"薢","薢"
246295,"薧","薧"
246296,"薦","荐"
246400,"蕹","蕹"
246402,"薠","薠"
246403,"薄","薄"
246577,"薜","薜"
246587,"薩","萨"
246598,"薅","薅"
246607,"蕷","蓣"
246608,"藉","藉"
246636,"薹","薹"
246638,"薵","薵"
246640,"藄","藄"
246641,"藂","藂"
246653,"藍","蓝"
246692,"薾","薾"
246697,"藏","藏"
248548,"耀","耀"
248576,"糸","纟"
248577,"系","系"
251823,"緒","绪"
246800,"藐","藐"
246810,"藑","藑"
246812,"薿","薿"
246814,"雘","雘"
246815,"藃","藃"
246816,"薺","荠"
246820,"薸","薸"
246821,"薴","薴"
246822,"藎","荩"
246831,"藬","藬"
246832,"藋","藋"
246833,"藕","藕"
246850,"藚","藚"
246851,"藝","艺"
246879,"藞","藞"
246881,"藘","藘"
246883,"藪","薮"
246886,"藟","藟"
246888,"繭","茧"
246911,"藜","藜"
246926,"藤","藤"
246999,"藭","藭"
247000,"藥","药"
247079,"蘧","蘧"
247090,"蘆","芦"
247211,"藹","蔼"
247217,"蘑","蘑"
247223,"蘢","茏"
247228,"藻","藻"
247539,"羾","羾"
247540,"羿","羿"
247548,"翅","翅"
247564,"翃","翃"
247385,"蘗","蘗"
247386,"蘠","蘠"
247388,"蘵","蘵"
247389,"蘴","蘴"
247390,"蘲","蘲"
247391,"蘬","蘬"
247392,"蘺","蓠"
247393,"蘸","蘸"
247727,"翍","翍"
247728,"翕","翕"
247769,"翔","翔"
247820,"翥","翥"
247822,"翡","翡"
247826,"翟","翟"
247838,"翢","翢"
247840,"翠","翠"
248039,"翣","翣"
248045,"翨","翨"
248046,"翫","翫"
248073,"翭","翭"
248074,"翦","翦"
249499,"索","索"
252007,"緁","緁"
252009,"緀","緀"
252010,"緋","绯"
252020,"綽","绰"
257472,"赮","赮"
257475,"赯","赯"
257476,"車","车"
258281,"軓","軓"
258282,"軔","轫"
258284,"軠","軠"
258288,"軛","轭"
258291,"軘","軘"
258293,"軜","軜"
258294,"軞","軞"
258296,"軝","軝"
258297,"軟","软"
258616,"軶","軶"
258617,"軺","轺"
248144,"翪","翪"
248145,"翩","翩"
248167,"翬","翚"
248218,"翮","翮"
248220,"翱","翱"
248226,"翯","翯"
248228,"翲","翲"
248230,"翳","翳"
248268,"翼","翼"
248312,"翹","翘"
248674,"紆","纡"
249034,"紂","纣"
249038,"紇","纥"
249055,"紃","紃"
249058,"約","约"
249116,"紈","纨"
249126,"級","级"
249132,"紀","纪"
249187,"紉","纫"
249195,"素","素"
249983,"紋","纹"
249999,"紊","紊"
249581,"紜","纭"
249584,"紑","紑"
249585,"紘","纮"
249591,"紌","紌"
249592,"純","纯"
249661,"紕","纰"
249679,"紗","纱"
249711,"納","纳"
249812,"紝","纴"
249817,"紒","紒"
249818,"紟","紟"
249819,"紛","纷"
249892,"紙","纸"
250009,"紡","纺"
250024,"紞","紞"
250029,"紖","纼"
250030,"紐","纽"
250040,"紓","纾"
250047,"紺","绀"
250059,"紲","绁"
250061,"紮","扎"
250340,"絅","絅"
250341,"紩","紩"
250343,"絁","絁"
250352,"紾","紾"
250354,"絇","絇"
250357,"終","终"
250423,"紸","紸"
250424,"絃","弦"
250447,"絆","绊"
250461,"紵","纻"
250467,"紽","紽"
250468,"紼","绋"
250473,"絀","绌"
250480,"紹","绍"
250502,"紿","绐"
250503,"絜","絜"
250527,"綁","绑"
250538,"絨","绒"
250548,"絓","絓"
256280,"趄","趄"
256285,"趁","趁"
256861,"趪","趪"
265659,"賁","贲"
266799,"賄","贿"
250989,"絩","絩"
250990,"絢","绚"
251005,"絳","绛"
250731,"紫","紫"
250908,"絰","绖"
250911,"絖","絖"
250912,"絏","绁"
250913,"絧","絧"
250914,"絪","絪"
250922,"綎","綎"
250923,"綖","綖"
250926,"絎","绗"
250928,"絟","絟"
250929,"給","给"
251296,"絞","绞"
251322,"絘","絘"
251324,"絯","絯"
251326,"統","统"
252999,"縕","缊"
253017,"緦","缌"
262546,"醝","醝"
262548,"醚","醚"
262549,"醓","醓"
262551,"醑","醑"
262554,"醢","醢"
262559,"醠","醠"
262560,"醨","醨"
262564,"醣","醣"
262565,"醡","醡"
262567,"醟","醟"
251072,"絡","络"
251095,"絕","绝"
253593,"縗","缞"
253600,"縞","缟"
253618,"縭","缡"
253619,"縍","縍"
253620,"縊","缢"
253624,"縑","缣"
251387,"絣","絣"
251392,"絭","絭"
251393,"絮","絮"
251423,"絫","絫"
251424,"絲","丝"
251526,"絿","絿"
251529,"綍","綍"
251531,"綆","绠"
251538,"綀","綀"
251707,"綃","绡"
251722,"綑","捆"
251726,"絹","绢"
251742,"絺","絺"
251802,"絼","絼"
251803,"絻","絻"
251805,"綈","绨"
251816,"綄","綄"
251817,"綅","綅"
251818,"綪","綪"
252052,"緄","绲"
252058,"緆","緆"
252059,"綱","纲"
251845,"綾","绫"
251854,"綦","綦"
251872,"緅","緅"
251873,"緊","紧"
251918,"綝","綝"
251920,"緎","緎"
251921,"緉","緉"
251922,"綺","绮"
252300,"綵","彩"
253272,"緷","緷"
253274,"緡","缗"
253284,"緯","纬"
256757,"趠","趠"
256759,"趟","趟"
256766,"趡","趡"
256767,"趨","趋"
269061,"贓","赃"
260501,"轡","辔"
260511,"轣","轣"
260513,"轤","轳"
260514,"豆","豆"
252091,"網","网"
252124,"緺","緺"
252125,"綞","缍"
252126,"緌","緌"
252128,"維","维"
252188,"綿","绵"
252269,"綼","綼"
252270,"綸","纶"
252348,"綬","绶"
252358,"綢","绸"
252374,"綯","绹"
252376,"綹","绺"
252379,"綡","綡"
252380,"綧","綧"
252382,"綷","綷"
252388,"綣","绻"
252395,"緂","緂"
252396,"綜","综"
252441,"綻","绽"
252446,"綰","绾"
252463,"綮","綮"
252467,"綩","綩"
252468,"綟","綟"
252471,"綠","绿"
252688,"綴","缀"
252764,"緗","缃"
252791,"練","练"
252875,"緘","缄"
252904,"緬","缅"
252926,"緛","緛"
252929,"緹","缇"
253035,"緞","缎"
253040,"緶","缏"
253041,"線","线"
253085,"緱","缑"
253094,"縋","缒"
253099,"緰","緰"
253101,"緩","缓"
253151,"緳","緳"
253152,"締","缔"
253176,"緧","緧"
253178,"縌","縌"
253179,"緪","緪"
253184,"編","编"
253542,"縪","縪"
253543,"縏","縏"
253546,"縜","縜"
253547,"縚","绦"
253551,"縫","缝"
253582,"縐","绉"
253307,"縃","縃"
253309,"緣","缘"
253746,"繄","繄"
253748,"縷","缕"
260413,"轏","轏"
260414,"轖","轖"
260418,"轗","轗"
260420,"轘","轘"
260429,"轚","轚"
260431,"轙","轙"
260433,"轝","轝"
260434,"轟","轰"
269594,"覓","觅"
269611,"視","视"
277750,"迼","迼"
277751,"迺","乃"
277756,"迶","迶"
277757,"迾","迾"
277762,"迵","迵"
277767,"迴","回"
274088,"躒","跞"
274090,"躐","躐"
253382,"縸","縸"
253383,"縝","缜"
253391,"縺","縺"
253393,"縛","缚"
253408,"縟","缛"
253417,"縓","縓"
253420,"緻","致"
253424,"縉","缙"
253431,"縣","县"
253643,"縈","萦"
253695,"縡","縡"
253696,"績","绩"
253713,"縶","絷"
253718,"縳","縳"
253719,"縹","缥"
253778,"縵","缦"
253792,"縲","缧"
253799,"繀","繀"
253801,"繃","绷"
256863,"趬","趬"
256865,"趫","趫"
256883,"趭","趭"
256884,"趮","趮"
256886,"趯","趯"
256892,"趲","趱"
260019,"轄","辖"
260031,"輾","辗"
254641,"繩","绳"
260986,"豔","艳"
266560,"賊","贼"
253820,"繁","繁"
253998,"總","总"
254428,"繚","缭"
254512,"繕","缮"
255090,"纏","缠"
254849,"繻","繻"
254852,"纁","纁"
254863,"纂","纂"
254444,"繓","繓"
254445,"繢","缋"
254455,"繟","繟"
254456,"繑","繑"
254457,"繙","翻"
254791,"繲","繲"
254792,"繺","繺"
254793,"繵","繵"
254794,"繶","繶"
254796,"繡","绣"
258713,"輂","輂"
258715,"輁","輁"
258717,"輀","輀"
258726,"輊","轾"
258728,"輈","辀"
258732,"輇","辁"
258739,"輅","辂"
258746,"較","较"
259396,"輓","挽"
260671,"豍","豍"
260673,"豌","豌"
254143,"縰","縰"
254146,"縱","纵"
254241,"繇","繇"
254255,"縻","縻"
254266,"縩","縩"
254268,"縼","縼"
254270,"繂","繂"
254271,"縴","纤"
254276,"縯","演"
254277,"縮","缩"
254343,"繆","缪"
254376,"縿","縿"
254378,"繅","缫"
254385,"繞","绕"
254414,"繨","繨"
254415,"繖","伞"
254419,"繐","繐"
254468,"織","织"
254533,"繜","繜"
254535,"繸","繸"
254536,"繒","缯"
254555,"繠","繠"
254557,"繣","繣"
254558,"繈","襁"
254565,"繘","繘"
254567,"繫","系"
254727,"繾","缱"
254730,"繷","繷"
254731,"繰","缲"
254736,"繹","绎"
254745,"繯","缳"
254748,"繳","缴"
254769,"繪","绘"
255084,"纋","纋"
255085,"纆","纆"
254915,"纊","纩"
254923,"繽","缤"
254928,"繼","继"
255008,"纈","缬"
255021,"續","续"
255065,"纍","累"
255168,"纑","纑"
255169,"纓","缨"
255206,"纖","纤"
255353,"纔","纔"
255364,"纕","纕"
255366,"纗","纗"
255367,"纛","纛"
255370,"纚","纚"
255382,"纘","缵"
255401,"纜","缆"
255407,"走","走"
255680,"赴","赴"
255754,"赳","赳"
255760,"赶","赶"
255761,"赸","赸"
255766,"起","起"
256135,"越","越"
256379,"趉","趉"
256380,"超","超"
256523,"趌","趌"
256525,"趔","趔"
256529,"趎","趎"
256530,"趒","趒"
256531,"趓","趓"
256533,"趍","趍"
256535,"趑","趑"
256542,"趐","趐"
256543,"趙","赵"
256622,"趕","赶"
256713,"趖","趖"
256714,"趣","趣"
256903,"赤","赤"
257311,"赦","赦"
257334,"赧","赧"
257346,"赨","赨"
257347,"赩","赩"
257356,"赫","赫"
257410,"赭","赭"
257445,"赬","赪"
257739,"軋","轧"
257779,"軌","轨"
257832,"軍","军"
258099,"軒","轩"
258277,"軑","轪"
258278,"軏","軏"
258481,"軗","軗"
258482,"軻","轲"
258491,"軷","軷"
258496,"軯","軯"
258499,"軸","轴"
258519,"軹","轵"
258526,"軮","軮"
258528,"軦","軦"
258529,"軼","轶"
258567,"軵","軵"
258570,"軱","軱"
258572,"軫","轸"
258601,"軧","軧"
258602,"軨","軨"
258611,"軥","軥"
258814,"輆","輆"
258817,"軿","軿"
258831,"輒","辄"
258847,"輔","辅"
258922,"輕","轻"
260041,"轉","转"
262758,"醳","醳"
262764,"醷","醷"
262765,"醹","醹"
262767,"醺","醺"
262775,"醼","燕"
262780,"醽","醽"
262784,"釂","釂"
262788,"釀","酿"
259511,"輠","輠"
259513,"輥","辊"
259520,"輞","辋"
259527,"輗","輗"
259529,"輪","轮"
259423,"輐","輐"
259425,"輑","輑"
259426,"輦","辇"
259454,"輤","輤"
259458,"輘","輘"
259461,"輛","辆"
259462,"輚","輚"
259465,"輩","辈"
259482,"輝","辉"
259661,"輣","輣"
259665,"輖","輖"
259666,"輬","辌"
259668,"輟","辍"
259711,"輜","辎"
259724,"輳","辏"
259735,"輻","辐"
259749,"輯","辑"
259785,"轀","辒"
259793,"輵","輵"
259798,"輲","輲"
259801,"輹","輹"
259802,"輴","輴"
259807,"輸","输"
259901,"輷","輷"
259907,"輶","輶"
259917,"輮","輮"
259921,"轃","轃"
259922,"轅","辕"
259941,"輿","舆"
260602,"豇","豇"
260605,"豈","岂"
260635,"豉","豉"
260638,"豊","豊"
260639,"豋","豋"
260640,"豎","竖"
260344,"轆","辘"
260354,"轇","轇"
260360,"轈","轈"
260362,"轒","轒"
260365,"轕","轕"
260366,"轑","轑"
260371,"轐","轐"
260372,"轎","轿"
260389,"轓","轓"
260394,"轍","辙"
260406,"轔","辚"
260482,"轞","轞"
260485,"轛","轛"
260486,"轠","轠"
260491,"轢","轹"
260677,"豏","豏"
260678,"豐","丰"
261083,"酉","酉"
261095,"酊","酊"
261097,"酋","酋"
261114,"酐","酐"
261115,"酎","酎"
261119,"酌","酌"
261169,"酒","酒"
261551,"配","配"
261658,"酏","酏"
261663,"酕","酕"
261665,"酗","酗"
261674,"酚","酚"
261676,"酘","酘"
261678,"酖","酖"
261685,"酓","酓"
261688,"酣","酣"
261761,"酤","酤"
261771,"酟","酟"
261772,"酢","酢"
261786,"酥","酥"
261811,"酡","酡"
261816,"酨","酨"
261818,"酮","酮"
261819,"酯","酯"
261820,"酩","酩"
261825,"酪","酪"
261837,"酬","酬"
261906,"酵","酵"
261912,"酺","酺"
261918,"酲","酲"
261927,"酷","酷"
261986,"酴","酴"
261995,"酹","酹"
262004,"酸","酸"
262111,"酳","酳"
262113,"醏","醏"
262115,"醋","醋"
262140,"醂","醂"
262142,"醃","腌"
262150,"醆","醆"
262153,"醄","醄"
262155,"醇","醇"
262229,"醉","醉"
262400,"醅","醅"
262407,"醁","醁"
262413,"醊","醊"
262416,"醛","醛"
262417,"醐","醐"
262418,"醍","醍"
262423,"醒","醒"
262454,"醞","酝"
262462,"醙","醙"
262463,"醜","丑"
262572,"醧","醧"
262575,"醥","醥"
262576,"醫","医"
262630,"醪","醪"
263813,"貞","贞"
262638,"醬","酱"
262660,"醰","醰"
262665,"醭","醭"
262667,"醮","醮"
262699,"醯","酰"
262709,"醱","酦"
262712,"醵","醵"
262729,"醴","醴"
262743,"醲","醲"
263070,"辴","辴"
263072,"豕","豕"
263109,"豖","豖"
263111,"豗","豗"
263122,"豜","豜"
263124,"豚","豚"
263147,"象","象"
262817,"醾","醾"
262818,"釃","酾"
262824,"釅","酽"
262837,"辰","辰"
262878,"辱","辱"
262921,"農","农"
266295,"貾","貾"
266296,"貿","贸"
268593,"賰","賰"
268594,"賵","赗"
268603,"賮","赆"
268604,"贅","赘"
273672,"蹠","跖"
263307,"豝","豝"
263308,"豟","豟"
263309,"豥","豥"
263310,"豦","豦"
263312,"豢","豢"
263327,"豤","豤"
263333,"豩","豩"
263336,"豨","豨"
263343,"豪","豪"
263572,"豬","猪"
263640,"豫","豫"
263721,"豱","豱"
263724,"豭","豭"
263733,"豲","豲"
263736,"豯","豯"
263737,"豳","豳"
263751,"豵","豵"
263752,"豶","豮"
263754,"豷","豷"
263755,"貝","贝"
264109,"負","负"
280239,"逐","逐"
271865,"跓","跓"
271867,"跘","跘"
279149,"退","退"
264441,"貢","贡"
264533,"財","财"
264641,"貣","貣"
264644,"貤","貤"
264656,"責","责"
264792,"貨","货"
266873,"賃","赁"
272014,"跐","跐"
272024,"跩","跩"
272026,"跦","跦"
272028,"跣","跣"
272042,"跧","跧"
271870,"跎","跎"
271875,"跜","跜"
271876,"跏","跏"
271881,"跛","跛"
271909,"跆","跆"
271912,"跬","跬"
271917,"跫","跫"
264890,"販","贩"
264936,"貪","贪"
265169,"貧","贫"
265361,"貶","贬"
265444,"貫","贯"
265591,"貳","贰"
265700,"貰","贳"
265711,"貼","贴"
265821,"貴","贵"
266075,"貺","贶"
266087,"買","买"
266258,"貹","貹"
266259,"貸","贷"
266330,"貯","贮"
266349,"費","费"
266414,"賀","贺"
266499,"貽","贻"
266713,"賈","贾"
266830,"貲","赀"
266895,"賂","赂"
266909,"資","资"
267078,"賅","赅"
267088,"賌","賌"
267089,"賕","赇"
267102,"賑","赈"
267139,"賏","賏"
267141,"賗","賗"
267143,"賒","赊"
267172,"賓","宾"
267302,"賦","赋"
267372,"賬","账"
267390,"賣","卖"
267606,"賭","赌"
267698,"賢","贤"
272685,"踝","踝"
272692,"踢","踢"
280762,"途","途"
267869,"賚","赉"
267882,"賤","贱"
268035,"賞","赏"
268183,"賜","赐"
268309,"賟","賟"
268311,"質","质"
268466,"諘","諘"
268467,"賙","赒"
268485,"賥","賥"
268486,"賠","赔"
268525,"賡","赓"
268541,"賧","赕"
268786,"贄","贽"
268804,"賾","赜"
268809,"贉","贉"
268812,"贆","贆"
268813,"贊","赞"
268549,"賝","賝"
268554,"賨","賨"
268560,"賴","赖"
268671,"購","购"
268696,"賻","赙"
268717,"賹","賹"
268719,"賺","赚"
268737,"賽","赛"
268931,"贈","赠"
269000,"贇","赟"
269001,"贍","赡"
269106,"贔","赑"
269115,"贐","赆"
271587,"趾","趾"
271601,"趹","趹"
271605,"跁","跁"
271606,"跇","跇"
271608,"跍","跍"
271609,"跖","跖"
271610,"跋","跋"
273800,"蹯","蹯"
273803,"蹴","蹴"
274650,"邡","邡"
274651,"邥","邥"
274653,"那","那"
269130,"贖","赎"
271674,"跙","跙"
276595,"躬","躬"
276620,"躲","躲"
269166,"贗","赝"
269187,"贕","贕"
269188,"贙","贙"
269190,"贛","赣"
269445,"規","规"
269695,"覘","觇"
269719,"覕","覕"
269720,"覗","覗"
269723,"覛","覛"
269724,"覜","眺"
269725,"覝","覝"
269726,"覡","觋"
269728,"覞","覞"
269729,"覤","覤"
269731,"覢","覢"
269732,"覦","觎"
269734,"親","亲"
269933,"覯","觏"
269940,"覬","觊"
269950,"覮","覮"
269953,"覭","覭"
269955,"覲","觐"
269968,"覷","觑"
269983,"覶","覶"
269987,"覺","觉"
270023,"覽","览"
270047,"覿","觌"
270051,"觀","观"
272055,"跲","跲"
272522,"跽","跽"
272527,"踊","踊"
272528,"踆","踆"
272536,"踛","踛"
272537,"踜","踜"
272540,"踑","踑"
272543,"踙","踙"
272544,"踖","踖"
272552,"踦","踦"
272009,"跠","跠"
272010,"跮","跮"
272058,"跳","跳"
273414,"蹇","蹇"
273686,"蹗","蹗"
273688,"蹢","蹢"
273690,"蹩","蹩"
273699,"蹜","蹜"
273702,"蹡","蹡"
273705,"蹺","跷"
276362,"鄸","鄸"
276363,"鄴","邺"
276380,"鄳","鄳"
276382,"鄵","鄵"
276383,"鄶","郐"
276386,"鄹","鄹"
276389,"鄺","邝"
276390,"鄻","鄻"
276391,"鄾","鄾"
276392,"酀","酀"
276393,"酄","酄"
276394,"酃","酃"
276399,"酁","酁"
276400,"酆","酆"
270190,"里","里"
270268,"重","重"
270909,"野","野"
271209,"量","量"
271285,"釐","厘"
271336,"足","足"
271458,"趴","趴"
271466,"趷","趷"
271478,"趵","趵"
271482,"趿","趿"
271487,"趼","趼"
271492,"趺","趺"
271508,"跂","跂"
271678,"跌","跌"
271547,"距","距"
271662,"跕","跕"
271751,"跗","跗"
271759,"跅","跅"
271763,"跈","跈"
271764,"跚","跚"
271768,"跑","跑"
271923,"跱","跱"
271927,"跴","跴"
271928,"跨","跨"
272918,"踟","踟"
273279,"蹈","蹈"
274117,"躠","躠"
274118,"躘","躘"
274120,"躤","躤"
274122,"躟","躟"
274124,"躞","躞"
274126,"躝","躝"
274128,"躡","蹑"
275574,"部","部"
276163,"鄜","鄜"
276164,"鄣","鄣"
276189,"鄨","鄨"
276192,"鄝","鄝"
276193,"鄛","鄛"
276194,"鄲","郸"
276195,"鄦","鄦"
276197,"鄱","鄱"
276203,"鄬","鄬"
276204,"鄮","鄮"
276205,"鄯","鄯"
276207,"鄰","邻"
272214,"跺","跺"
272222,"跪","跪"
272251,"路","路"
274074,"躕","蹰"
274078,"躔","躔"
274085,"躗","躗"
275060,"郱","郱"
275061,"郎","郎"
277443,"迒","迒"
277446,"迣","迣"
277447,"述","述"
279406,"逑","逑"
279411,"連","连"
280502,"造","造"
272382,"跢","跢"
272385,"跡","迹"
272386,"跤","跤"
272387,"跰","跰"
272393,"跟","跟"
272452,"踅","踅"
272464,"跿","跿"
272465,"踍","踍"
272466,"踂","踂"
272467,"踄","踄"
272468,"踃","踃"
272470,"踀","踀"
272471,"踇","踇"
272473,"跾","跾"
272475,"踉","踉"
272482,"跼","局"
272571,"踕","踕"
272572,"踐","践"
272651,"踧","踧"
272665,"踔","踔"
272744,"踏","踏"
275109,"郝","郝"
275113,"郣","郣"
275114,"郙","郙"
275117,"郠","郠"
275118,"郚","郚"
275119,"郖","郖"
275121,"郟","郏"
275124,"郢","郢"
280932,"逤","逤"
280933,"通","通"
272925,"踒","踒"
272933,"踩","踩"
272957,"踘","踘"
272961,"踮","踮"
272965,"踤","踤"
272967,"踣","踣"
272987,"踥","踥"
272989,"踡","蜷"
273001,"踫","踫"
273002,"踠","踠"
273018,"踞","踞"
273039,"踳","踳"
273051,"踸","踸"
273054,"蹀","蹀"
273072,"蹅","蹅"
273077,"踾","踾"
273080,"踶","踶"
273089,"踼","踼"
273092,"踹","踹"
273108,"踿","踿"
273110,"踵","踵"
273153,"踽","踽"
273160,"踰","踰"
273161,"踱","踱"
273167,"蹄","蹄"
273199,"蹉","蹉"
273214,"蹁","蹁"
273216,"踴","踊"
273240,"蹂","蹂"
273257,"蹎","蹎"
273262,"蹥","蹥"
273265,"蹕","跸"
273272,"蹋","蹋"
273360,"蹊","蹊"
273382,"蹌","跄"
273395,"蹓","蹓"
273402,"蹐","蹐"
273734,"躉","趸"
273746,"躂","跶"
273498,"蹍","蹍"
273506,"蹖","蹖"
273507,"蹟","迹"
273527,"躇","躇"
273535,"蹣","蹒"
273542,"蹔","蹔"
273546,"蹧","蹧"
273553,"蹙","蹙"
273619,"蹛","蹛"
273622,"蹞","蹞"
273623,"蹚","蹚"
273628,"蹦","蹦"
273641,"蹝","蹝"
273659,"蹤","踪"
273747,"蹶","蹶"
273781,"蹼","蹼"
273786,"蹪","蹪"
273789,"蹻","蹻"
273838,"蹸","蹸"
273841,"蹲","蹲"
273880,"蹭","蹭"
273969,"躅","躅"
273887,"蹬","蹬"
273900,"蹳","蹳"
273901,"躆","躆"
273902,"躁","躁"
273978,"躈","躈"
273979,"躄","躄"
273991,"躊","踌"
273996,"躎","躎"
273997,"躋","跻"
274015,"躑","踯"
274021,"躍","跃"
274059,"躚","跹"
274061,"躓","踬"
274187,"躣","躣"
274189,"躥","蹿"
274197,"躪","躏"
274204,"躦","躜"
274207,"躩","躩"
274210,"躨","躨"
274213,"邑","邑"
274294,"邗","邗"
274302,"邘","邘"
274303,"邛","邛"
274330,"邙","邙"
274333,"邔","邔"
274334,"邕","邕"
274344,"邦","邦"
274444,"邢","邢"
274450,"邞","邞"
274451,"邧","邧"
274452,"邪","邪"
274642,"邠","邠"
274649,"邟","邟"
274772,"邯","邯"
275449,"郰","郰"
275450,"鄀","鄀"
275451,"郴","郴"
275452,"郲","郲"
275453,"郪","郪"
275454,"郵","邮"
276639,"躺","躺"
276644,"躽","躽"
276646,"軀","躯"
276667,"軉","軉"
276669,"迂","迂"
278532,"送","送"
274789,"邴","邴"
274796,"邳","邳"
274800,"邶","邶"
274802,"邱","邱"
274827,"邸","邸"
274853,"邲","邲"
274854,"邵","邵"
274871,"邰","邰"
274875,"邽","邽"
274876,"邿","邿"
274877,"郁","郁"
274907,"郕","郕"
274908,"郅","郅"
274914,"郘","郘"
274915,"邾","邾"
274919,"郔","郔"
274920,"郈","郈"
274922,"郃","合"
274923,"郇","郇"
274931,"郊","郊"
275182,"郜","郜"
275185,"郗","郗"
275189,"郤","郄"
275208,"郛","郛"
275214,"郡","郡"
275272,"都","都"
275530,"郳","郳"
275531,"郫","郫"
275534,"郭","郭"
275672,"郯","郯"
275673,"郾","郾"
275674,"鄄","鄄"
275675,"鄁","鄁"
275676,"郹","郹"
275677,"郻","郻"
275678,"鄂","鄂"
275707,"鄋","鄋"
275709,"鄅","鄅"
275710,"鄇","鄇"
275711,"鄃","鄃"
275712,"郺","郺"
275713,"鄆","郓"
275714,"郼","郼"
275715,"郿","郿"
275719,"鄈","鄈"
275720,"鄉","乡"
275988,"鄚","鄚"
275989,"鄑","鄑"
275990,"鄏","鄏"
275991,"鄖","郧"
275992,"鄎","鄎"
275993,"鄔","邬"
275996,"鄒","邹"
276018,"鄗","鄗"
276019,"鄐","鄐"
276020,"鄍","鄍"
276021,"鄢","鄢"
276023,"鄞","鄞"
276025,"鄟","鄟"
276026,"鄠","鄠"
276028,"鄙","鄙"
276412,"酅","酅"
276413,"酈","郦"
276419,"酇","酇"
276424,"身","身"
276160,"鄤","鄤"
276161,"鄡","鄡"
276162,"鄘","墉"
276261,"鄭","郑"
276336,"鄫","鄫"
276337,"鄩","鄩"
276338,"鄪","鄪"
276339,"鄧","邓"
276757,"辿","辿"
276758,"迄","迄"
276763,"迅","迅"
277279,"迎","迎"
276819,"迉","迉"
276821,"迆","迤"
276822,"巡","巡"
276957,"迋","迋"
276959,"迖","迖"
